"well.id","flag_id","Metadata_Experiment","Metadata_Plate","Metadata_Well","Metadata_Date","Metadata_Group","Metadata_Magnification","FileName_RawBF","wo_po_area_frac","assay_type","food_conc_OD","food_type","diluent","drug","concentration_um","drug_prep_method","strain","bleach","well_censor","well_censor_reason","notes","i.dir","w.lab","gbm2x_class","mean_wormlength_um","min_wormlength_um","q10_wormlength_um","q25_wormlength_um","median_wormlength_um","sd_wormlength_um","q75_wormlength_um","q90_wormlength_um","max_wormlength_um","cv_wormlength_um","n","assay_bleach","median_wormlength_um_reg","assay_bleach_coeff","assay_bleach_se","assay_bleach_tvalue","assay_bleach_pvalue","control_median_wormlength_um","median_wormlength_um_delta"
"JMNR2_p001_B08","JMNR2_1_N2_Bleach_JB","JMNR2","p001","B08",20240913,"p001_B08","m2x","20240913-JMNR2-p001-m2x_B08.TIF",1.1622418879056,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_JB_25_N2","worm",912.857194089096,817.668614531908,848.329765677099,885.724970488154,908.842332140088,54.4588479288184,947.125789874112,983.487290985081,1017.33981612902,0.0596575765425837,16,"JMNR2_1",0.539528854300031,908.302803285788,2.67647933025581,339.36477409634,4.42129053286508e-278,905.515730949766,3.32660119032266
"JMNR2_p001_B09","JMNR2_1_N2_Bleach_JB","JMNR2","p001","B09",20240913,"p001_B09","m2x","20240913-JMNR2-p001-m2x_B09.TIF",0.962743437764606,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_JB_25_N2","worm",944.695764908921,915.581045989422,917.682440584204,931.261873863439,941.16417329296,21.6867489759383,958.729483550705,970.286851584421,981.985877198092,0.0229563313200934,10,"JMNR2_1",32.8613700071714,908.302803285788,2.67647933025581,339.36477409634,4.42129053286508e-278,905.515730949766,35.648442343194
"JMNR2_p001_B10","JMNR2_1_N2_Bleach_JB","JMNR2","p001","B10",20240913,"p001_B10","m2x","20240913-JMNR2-p001-m2x_B10.TIF",0.968306922435363,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_JB_25_N2","worm",912.118969425179,850.129159355721,851.477609394533,869.079348333353,910.327473664461,52.3915032260608,955.748053617552,974.940409587583,984.07491856783,0.0574393308134772,10,"JMNR2_1",2.02467037867272,908.302803285788,2.67647933025581,339.36477409634,4.42129053286508e-278,905.515730949766,4.81174271469536
"JMNR2_p001_B11","JMNR2_1_N2_Bleach_JB","JMNR2","p001","B11",20240913,"p001_B11","m2x","20240913-JMNR2-p001-m2x_B11.TIF",1.02439024390244,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_JB_25_N2","worm",941.386056378024,877.853417906756,900.830198129884,916.509455640378,932.81512811915,40.9800156342944,963.45232578815,1003.02079375139,1021.91575019719,0.0435315727874329,16,"JMNR2_1",24.5123248333618,908.302803285788,2.67647933025581,339.36477409634,4.42129053286508e-278,905.515730949766,27.2993971693844
"JMNR2_p001_B12","JMNR2_1_N2_Bleach_JB","JMNR2","p001","B12",20240913,"p001_B12","m2x","20240913-JMNR2-p001-m2x_B12.TIF",0.947660586835845,"48h",10,"HB101_10_11_2023","DMSO","Bleach_JB",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_JB_25_N2","worm",935.502188337742,880.514848612806,894.800273692326,911.16838837993,933.117091137465,39.3192232452502,960.942141643119,983.493744548102,990.66231856783,0.0420300708383323,7,"JMNR2_1",24.8142878516768,908.302803285788,2.67647933025581,339.36477409634,4.42129053286508e-278,905.515730949766,27.6013601876995
"JMNR2_p001_C01","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C01",20240913,"p001_C01","m2x","20240913-JMNR2-p001-m2x_C01.TIF",1.03198104826769,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",927.046402651719,827.581572560864,887.419038633449,916.898533789937,928.186229608994,41.3768535227259,944.073796871308,959.265155716717,1009.62533293667,0.0446329907590081,14,"JMNR2_1",17.0301655646067,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,28.7129064360649
"JMNR2_p001_C03","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C03",20240913,"p001_C03","m2x","20240913-JMNR2-p001-m2x_C03.TIF",1.35665076841547,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","non-worm",849.225853787807,702.683444252655,784.331071727213,817.126789568216,861.311867278704,58.4490077357785,880.238881538646,901.62403886032,949.959527436243,0.0688262227004489,18,"JMNR2_1",-49.8441967656835,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,-38.1614558942252
"JMNR2_p001_C04","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C04",20240913,"p001_C04","m2x","20240913-JMNR2-p001-m2x_C04.TIF",1.13752012882448,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",906.116153372994,845.145618177964,855.817817433551,880.002374042267,902.983990499909,40.2570569835145,921.379388659094,962.975426634212,974.684094379387,0.0444281418377309,14,"JMNR2_1",-8.17207354447818,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,3.51066732698007
"JMNR2_p001_C05","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C05",20240913,"p001_C05","m2x","20240913-JMNR2-p001-m2x_C05.TIF",1.04372738238842,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",915.357673993406,852.018403044072,867.720820765637,892.806408140193,919.011363200757,34.826405871276,940.149173494806,955.398605512578,971.947566053945,0.0380467732567749,18,"JMNR2_1",7.8552991563697,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,19.5380400278279
"JMNR2_p001_C06","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C06",20240913,"p001_C06","m2x","20240913-JMNR2-p001-m2x_C06.TIF",0.932616675406397,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",888.761423803358,781.760644986886,805.045142456964,858.967978975823,880.802585072741,63.3222645221705,935.468604198994,977.939405685102,994.09313714443,0.0712477643901214,17,"JMNR2_1",-30.3534789716463,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,-18.670738100188
"JMNR2_p001_C07","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C07",20240913,"p001_C07","m2x","20240913-JMNR2-p001-m2x_C07.TIF",0.995432486440194,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",917.720995379999,804.683676560627,841.546707041684,892.548167905406,938.250855027764,51.9109203380008,948.889463155165,971.209615294275,986.900466463947,0.0565650351243257,19,"JMNR2_1",27.0947909833773,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,38.7775318548355
"JMNR2_p001_C09","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C09",20240913,"p001_C09","m2x","20240913-JMNR2-p001-m2x_C09.TIF",1.07395600892573,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",879.821282724558,720.681758773875,813.754484595572,845.131111921258,889.20842662063,59.7529392295733,919.218259792107,955.776008140435,970.132996391524,0.0679148599867184,22,"JMNR2_1",-21.9476374237565,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,-10.2648965522983
"JMNR2_p001_C10","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C10",20240913,"p001_C10","m2x","20240913-JMNR2-p001-m2x_C10.TIF",0.989799072642968,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",906.600017461329,858.520605935762,869.951884895455,875.140424879478,912.903374306403,28.7707827230879,923.612562037065,933.737796379084,953.646618739674,0.0317348137755965,19,"JMNR2_1",1.74731026201595,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,13.4300511334742
"JMNR2_p001_C11","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C11",20240913,"p001_C11","m2x","20240913-JMNR2-p001-m2x_C11.TIF",1.03076923076923,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",885.510117724417,729.638314933139,775.288726898727,852.020124409383,896.781822284056,72.5018485858553,956.786915615322,964.827485335995,980.00455094019,0.0818757991971571,24,"JMNR2_1",-14.3742417603306,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,-2.69150088887238
"JMNR2_p001_C12","JMNR2_1_N2_Bleach_MM","JMNR2","p001","C12",20240913,"p001_C12","m2x","20240913-JMNR2-p001-m2x_C12.TIF",1.03183791606368,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_0_N2","worm",907.550874179695,695.903868241678,798.526789745282,867.095931011955,937.363730618051,81.4444178100528,953.477208404568,987.52034115095,1005.62940478084,0.0897408840949745,20,"JMNR2_1",26.2076665736642,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,37.8904074451225
"JMNR2_p001_D01","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D01",20240913,"p001_D01","m2x","20240913-JMNR2-p001-m2x_D01.TIF",1.17075664621677,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",929.82575237431,865.855270098637,884.001865006768,898.351623735277,933.610700063036,38.1881308851915,959.810955714453,978.728811938669,980.441166343755,0.0410702013658776,14,"JMNR2_1",22.454636018649,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,34.1373768901072
"JMNR2_p001_D02","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D02",20240913,"p001_D02","m2x","20240913-JMNR2-p001-m2x_D02.TIF",1.32374691865242,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",911.231480602823,820.874803441338,858.038552064046,871.482525041575,913.086880892337,52.7405869266976,957.40951667234,967.595094191465,977.721594619771,0.0578783635655423,10,"JMNR2_1",1.93081684794969,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,13.6135577194079
"JMNR2_p001_D03","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D03",20240913,"p001_D03","m2x","20240913-JMNR2-p001-m2x_D03.TIF",1.17717601547389,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",908.561307388247,806.471712623297,822.268091931002,875.705619937031,927.213048913459,54.6053737526495,944.049557502473,960.048128520593,994.327213196371,0.0601009236345517,20,"JMNR2_1",16.0569848690716,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,27.7397257405298
"JMNR2_p001_D04","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D04",20240913,"p001_D04","m2x","20240913-JMNR2-p001-m2x_D04.TIF",1.06302380154207,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",914.967629499278,862.16785746657,864.501353356265,873.593279119436,922.784474306403,44.2478671815664,944.62150074492,970.331681934042,1003.99675514796,0.0483600356504211,17,"JMNR2_1",11.6284102620161,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,23.3111511334744
"JMNR2_p001_D05","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D05",20240913,"p001_D05","m2x","20240913-JMNR2-p001-m2x_D05.TIF",1.02414860681115,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",941.115080153693,888.894534825816,893.706283885626,921.934269005317,924.722182168318,40.4821314061,962.443555430108,991.521047337693,1019.10095993757,0.04301507037746,11,"JMNR2_1",13.5661181239305,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,25.2488589953888
"JMNR2_p001_D06","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D06",20240913,"p001_D06","m2x","20240913-JMNR2-p001-m2x_D06.TIF",1.1249144421629,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",908.000476830052,807.722415085523,849.786077498061,870.737301085652,902.413458715175,55.727671911939,953.059358850202,979.930196158445,997.380954413725,0.0613740557785735,14,"JMNR2_1",-8.74260532921176,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,2.94013554224648
"JMNR2_p001_D07","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D07",20240913,"p001_D07","m2x","20240913-JMNR2-p001-m2x_D07.TIF",1.10329744279946,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",894.19715352288,808.514075778825,827.049750458598,884.205559467078,902.213203055784,45.6119569017788,920.613614475823,941.558967945806,969.632780832782,0.0510088370580032,18,"JMNR2_1",-8.94286098860335,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,2.73987988285489
"JMNR2_p001_D08","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D08",20240913,"p001_D08","m2x","20240913-JMNR2-p001-m2x_D08.TIF",0.919243986254295,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","non-worm",964.846534853433,907.115159937567,934.120171864127,937.840185794237,964.472355147956,35.1428799145538,981.01804138439,1014.58778606372,1025.10073235482,0.0364232845795444,13,"JMNR2_1",53.3162911035695,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,64.9990319750277
"JMNR2_p001_D09","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D09",20240913,"p001_D09","m2x","20240913-JMNR2-p001-m2x_D09.TIF",0.985911602209945,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",926.336274091973,835.792282168318,872.72105878799,898.300749878626,918.857105438879,50.2534752122025,967.654898579095,984.460313563487,1025.78531741291,0.0542497110581821,16,"JMNR2_1",7.70104139449198,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,19.3837822659502
"JMNR2_p001_D10","JMNR2_1_N2_Bleach_MM","JMNR2","p001","D10",20240913,"p001_D10","m2x","20240913-JMNR2-p001-m2x_D10.TIF",1.27877237851662,"48h",10,"HB101_10_11_2023","DMSO","Bleach_MM",25,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_MM_25_N2","worm",898.534935594463,807.230737153202,818.710712327988,862.541993460465,904.281294405041,55.546024929993,949.812063093392,964.172303360822,969.6355275974,0.061818436578923,16,"JMNR2_1",-6.87476963934638,911.156064044387,2.5499496364636,357.323160824472,2.29992647296055e-281,899.473323172929,4.80797123211187
"JMNR2_p001_E01","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E01",20240913,"p001_E01","m2x","20240913-JMNR2-p001-m2x_E01.TIF",1.0198275862069,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",912.35501083903,827.832283885626,860.345164664029,883.073006309456,924.853741890042,45.8570877761806,930.47957673492,961.261191838432,982.208192883003,0.0502623290620271,10,"JMNR2_1",3.36166577905626,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,10.9003878272426
"JMNR2_p001_E02","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E02",20240913,"p001_E02","m2x","20240913-JMNR2-p001-m2x_E02.TIF",1.00236756436816,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",916.27109809489,848.046000716689,864.297059937568,881.691815314369,914.05711929329,47.9520685511544,960.262935403278,978.945635287472,983.943682721934,0.0523339311376909,11,"JMNR2_1",-7.43495681769648,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,0.103765230489898
"JMNR2_p001_E03","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E03",20240913,"p001_E03","m2x","20240913-JMNR2-p001-m2x_E03.TIF",1.06108527131783,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",913.664324776137,804.736222784366,858.811392082736,893.003088959583,923.643899042267,44.8879869840843,935.863241109217,966.972952793603,985.216898093306,0.049129626457816,18,"JMNR2_1",2.15182293128103,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,9.6905449794674
"JMNR2_p001_E04","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E04",20240913,"p001_E04","m2x","20240913-JMNR2-p001-m2x_E04.TIF",1.01737567405632,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",939.246606432046,907.001567189407,910.730730582852,923.426770122059,930.479575461324,26.0776022880811,960.197314933138,978.932957069048,980.141669516791,0.02776438276114,13,"JMNR2_1",8.98749935033836,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,16.5262213985247
"JMNR2_p001_E05","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E05",20240913,"p001_E05","m2x","20240913-JMNR2-p001-m2x_E05.TIF",1.03644501278772,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",899.619341502932,801.619802462227,847.569632602282,867.643382929336,898.332939543622,50.0433134072012,920.141834315432,969.899759691345,979.457084458701,0.0556272093078805,14,"JMNR2_1",-23.1591365673645,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,-15.6204145191781
"JMNR2_p001_E06","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E06",20240913,"p001_E06","m2x","20240913-JMNR2-p001-m2x_E06.TIF",1.2121090617482,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",906.102517993993,819.606351522036,858.181139096014,876.044885622393,918.522612069681,45.8109219659921,939.75540478084,950.981207950054,957.981912623297,0.0505582106397985,9,"JMNR2_1",-2.96946404130549,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,4.56925800688089
"JMNR2_p001_E07","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E07",20240913,"p001_E07","m2x","20240913-JMNR2-p001-m2x_E07.TIF",0.994980479643056,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",925.51556452297,866.934570519327,873.207890015341,882.164259201423,944.513104231188,41.92010911558,956.676382596134,969.671363276812,970.688560519414,0.0452937916146083,10,"JMNR2_1",23.0210281202015,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,30.5597501683878
"JMNR2_p001_E08","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E08",20240913,"p001_E08","m2x","20240913-JMNR2-p001-m2x_E08.TIF",1.11762756792578,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",907.774308909336,823.080072870134,853.935675142693,887.304481199898,919.702332354819,40.2918594476775,935.271392617907,945.304116440483,965.978019085286,0.044385326894839,15,"JMNR2_1",-1.78974375616688,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,5.7489782920195
"JMNR2_p001_E09","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E09",20240913,"p001_E09","m2x","20240913-JMNR2-p001-m2x_E09.TIF",1.01646843549863,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",910.549942652389,829.836128147053,857.01400102082,890.424093570022,909.544560295913,39.4100175399793,947.609359797963,955.384927145549,961.92104440504,0.0432815551282995,20,"JMNR2_1",-11.9475158150733,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,-4.4087937668869
"JMNR2_p001_E10","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E10",20240913,"p001_E10","m2x","20240913-JMNR2-p001-m2x_E10.TIF",1.07091346153846,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",936.05266108073,878.602079096014,902.542920334286,914.130607022089,938.473477477208,33.4913778327419,958.381505438879,975.424424057549,978.149585622394,0.0357793735601094,8,"JMNR2_1",16.9814013662219,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,24.5201234144083
"JMNR2_p001_E11","JMNR2_1_N2_Bleach_NJ","JMNR2","p001","E11",20240913,"p001_E11","m2x","20240913-JMNR2-p001-m2x_E11.TIF",0.978890392422192,"48h",10,"HB101_10_11_2023","DMSO","Bleach_NJ",0,"see notion","N2",1,NA,NA,NA,"/vast/eande106/projects/Nikita/Filtration/Experiment_2/20240913-JMNR2-devanalysis/20240913-JMNR2-p004-m2x/Analysis-20240921/processed_images/","Bleach_NJ_0_N2","worm",914.623877643671,778.95173236359,824.804788818576,879.377018076291,919.377181558242,69.1387528643095,963.62590094992,999.054541620674,1017.46132274802,0.0755925518175082,15,"JMNR2_1",-2.11489455274395,921.492076110986,2.36832679510247,389.089916989735,2.8971686537573e-297,913.9533540628,5.42382749544242
